report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-04-10,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,FEUA,other_financial,risk_reducing,5.0,0.0,5.0,0.0,0.0,0.0,0.01,0.0
2026-04-10,FEUA,compliance_operators,risk_reducing,34620.0,348.0,34272.0,117.0,-15.0,132.0,42.98,0.43
2026-04-10,FEUA,investment_firms,other,24914.57,71822.84,-46908.27,163.4,163.86,-0.46000000000000796,30.93,89.16
2026-04-10,FEUA,compliance_operators,total,37696.0,1779.0,35917.0,236.0,-58.0,294.0,46.8,2.21
2026-04-10,FEUA,commercial,other,5771.08,2544.4,3226.68,-28.01,506.66,-534.6700000000001,7.16,3.16
2026-04-10,FEUA,other_financial,total,49.0,0.0,49.0,0.0,0.0,0.0,0.06,0.0
2026-04-10,FEUA,commercial,total,14860.97,3662.56,11198.41,-68.26,337.4,-405.65999999999997,18.45,4.55
2026-04-10,FEUA,compliance_operators,other,3076.0,1431.0,1645.0,119.0,-43.0,162.0,3.82,1.78
2026-04-10,FEUA,investment_firms,total,24919.57,72002.97,-47083.4,-30.6,-113.26,82.66,30.93,89.38
2026-04-10,FEUA,investment_funds,total,3030.0,3111.0,-81.0,-15.0,-4.0,-11.0,3.76,3.86
2026-04-10,FEUA,other_financial,other,44.0,0.0,44.0,0.0,0.0,0.0,0.05,0.0
2026-04-02,FEUA,commercial,total,14929.23,3325.16,11604.07,134.59,163.29,-28.69999999999999,18.57,4.14
2026-04-02,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,FEUA,compliance_operators,total,37460.0,1837.0,35623.0,3252.0,-655.0,3907.0,46.6,2.29
2026-04-02,FEUA,compliance_operators,other,2957.0,1474.0,1483.0,2346.0,-657.0,3003.0,3.68,1.83
2026-04-02,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,FEUA,investment_funds,total,3045.0,3115.0,-70.0,2965.0,2933.0,32.0,3.79,3.87
2026-04-02,FEUA,commercial,other,5799.09,2037.74,3761.35,38.8,-432.32,471.12,7.21,2.53
2026-04-02,FEUA,investment_firms,other,24751.17,71658.98,-46907.81,-5887.71,-2027.67,-3860.04,30.79,89.14
2026-04-02,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,FEUA,commercial,risk_reducing,9130.14,1287.42,7842.719999999999,95.79,595.61,-499.82,11.36,1.6
2026-04-02,FEUA,investment_firms,total,24950.17,72116.23,-47166.06,-5697.71,-1784.42,-3913.29,31.04,89.7
2026-04-02,FEUA,investment_firms,risk_reducing,199.0,457.25,-258.25,190.0,243.25,-53.25,0.25,0.57
2026-04-02,FEUA,compliance_operators,risk_reducing,34503.0,363.0,34140.0,906.0,2.0,904.0,42.92,0.45
2026-04-02,FEUA,investment_funds,other,3045.0,3115.0,-70.0,2965.0,2933.0,32.0,3.79,3.87
2026-03-27,FEUA,investment_funds,other,80.0,182.0,-102.0,0.0,0.0,0.0,0.1,0.23
2026-03-27,FEUA,investment_firms,other,30638.88,73686.65,-43047.76999999999,2195.88,2857.65,-661.77,38.43,92.41
2026-03-27,FEUA,commercial,other,5760.29,2470.06,3290.23,-1343.71,-189.94,-1153.77,7.22,3.1
2026-03-27,FEUA,compliance_operators,risk_reducing,33597.0,361.0,33236.0,-1789.0,-42.0,-1747.0,42.14,0.45
2026-03-27,FEUA,investment_firms,risk_reducing,9.0,214.0,-205.0,-8.0,8.0,-16.0,0.01,0.27
2026-03-27,FEUA,investment_firms,total,30647.88,73900.65,-43252.76999999999,2187.88,2865.65,-677.77,38.44,92.68
2026-03-27,FEUA,commercial,risk_reducing,9034.35,691.81,8342.54,279.35,-1714.54,1993.89,11.33,0.87
2026-03-27,FEUA,commercial,total,14794.64,3161.87,11632.77,-1064.36,-1904.48,840.1200000000001,18.55,3.97
2026-03-27,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,FEUA,investment_funds,total,80.0,182.0,-102.0,0.0,0.0,0.0,0.1,0.23
2026-03-27,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,FEUA,compliance_operators,other,611.0,2131.0,-1520.0,-1215.95,241.83,-1457.78,0.77,2.67
2026-03-27,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,FEUA,compliance_operators,total,34208.0,2492.0,31716.0,-3004.95,199.83,-3204.78,42.9,3.13
2026-03-20,FEUA,commercial,risk_reducing,8755.0,2406.35,6348.65,2233.52,-1755.25,3988.77,10.72,3.06
2026-03-20,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,FEUA,other_financial,risk_reducing,6.0,0.0,6.0,-3.0,-6.0,3.0,0.01,0.0
2026-03-20,FEUA,commercial,other,7104.0,2660.0,4444.0,-394.16,-351.65,-42.51000000000005,8.7,3.39
2026-03-20,FEUA,investment_firms,other,28443.0,70829.0,-42386.0,-1077.26,-1742.64,665.3800000000001,34.84,90.2
2026-03-20,FEUA,investment_funds,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,FEUA,other_financial,other,43.0,0.0,43.0,9.0,0.0,9.0,0.05,0.0
