report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-02-20,F7BM,investment_firms,risk_reducing,44304.0,76805.0,-32501.0,20040.0,40413.0,-20373.0,0.02,0.03
2026-02-20,F7BM,commercial,other,71277541.0,22597228.0,48680313.0,1460384.0,-6712.0,1467096.0,32.36,10.26
2026-02-20,F7BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,commercial,total,144449681.0,169792597.0,-25342916.0,2620519.0,4089009.0,-1468490.0,65.58,77.09
2026-02-20,F7BM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,investment_firms,total,52978195.0,23416683.0,29561512.0,1558638.0,690000.0,868638.0,24.05,10.63
2026-02-20,F7BM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,investment_funds,total,22516367.0,26694843.0,-4178476.0,1296651.0,624518.0,672133.0,10.22,12.12
2026-02-20,F7BM,investment_funds,other,22467935.0,26694843.0,-4226908.0,1264251.0,624518.0,639733.0,10.2,12.12
2026-02-20,F7BM,investment_firms,other,52933891.0,23339878.0,29594013.0,1538598.0,649587.0,889011.0,24.03,10.6
2026-02-20,F7BM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,commercial,risk_reducing,73172140.0,147195369.0,-74023229.0,1160135.0,4095721.0,-2935586.0,33.22,66.83
2026-02-20,F7BM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,F7BM,investment_funds,risk_reducing,48432.0,0.0,48432.0,32400.0,0.0,32400.0,0.02,0.0
2026-02-13,F7BM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,investment_funds,other,21203684.0,26070325.0,-4866641.0,413770.0,-1332680.0,1746450.0,9.88,12.14
2026-02-13,F7BM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,investment_funds,risk_reducing,16032.0,0.0,16032.0,0.0,0.0,0.0,0.01,0.0
2026-02-13,F7BM,commercial,risk_reducing,72012005.0,143099648.0,-71087643.0,1655559.0,3460722.0,-1805163.0,33.54,66.65
2026-02-13,F7BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,commercial,other,69817157.0,22603940.0,47213217.0,1626919.0,2931188.0,-1304269.0,32.52,10.53
2026-02-13,F7BM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,investment_firms,total,51419557.0,22726683.0,28692874.0,1923760.0,558909.0,1364851.0,23.95,10.59
2026-02-13,F7BM,investment_funds,total,21219716.0,26070325.0,-4850609.0,413770.0,-1332680.0,1746450.0,9.88,12.14
2026-02-13,F7BM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,commercial,total,141829162.0,165703588.0,-23874426.0,3282478.0,6391910.0,-3109432.0,66.06,77.18
2026-02-13,F7BM,investment_firms,risk_reducing,24264.0,36392.0,-12128.0,1512.0,30344.0,-28832.0,0.01,0.02
2026-02-13,F7BM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,F7BM,investment_firms,other,51395293.0,22690291.0,28705002.0,1922248.0,528565.0,1393683.0,23.94,10.57
2026-02-06,F7BM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,investment_firms,other,49473045.0,22161726.0,27311319.0,-65489.0,-1428393.0,1362904.0,23.67,10.6
2026-02-06,F7BM,investment_firms,total,49495797.0,22167774.0,27328023.0,-51545.0,-1445145.0,1393600.0,23.68,10.6
2026-02-06,F7BM,investment_firms,risk_reducing,22752.0,6048.0,16704.0,13944.0,-16752.0,30696.0,0.01,0.0
2026-02-06,F7BM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,commercial,total,138546684.0,159311678.0,-20764994.0,889261.0,3927450.0,-3038189.0,66.27,76.21
2026-02-06,F7BM,investment_funds,other,20789914.0,27403005.0,-6613091.0,4013325.0,2481870.0,1531455.0,9.94,13.11
2026-02-06,F7BM,commercial,other,68190238.0,19672752.0,48517486.0,2018059.0,-376620.0,2394679.0,32.62,9.41
2026-02-06,F7BM,investment_funds,total,20805946.0,27403005.0,-6597059.0,4007611.0,2381168.0,1626443.0,9.95,13.11
2026-02-06,F7BM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,commercial,risk_reducing,70356446.0,139638926.0,-69282480.0,-1128798.0,4304070.0,-5432868.0,33.66,66.8
2026-02-06,F7BM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,F7BM,investment_funds,risk_reducing,16032.0,0.0,16032.0,-5714.0,-100702.0,94988.0,0.01,0.0
2026-01-30,F7BM,investment_firms,risk_reducing,8808.0,22800.0,-13992.0,-9599.0,-16512.0,6913.0,0.0,0.01
2026-01-30,F7BM,investment_funds,risk_reducing,21746.0,100702.0,-78956.0,-3936.0,-78864.0,74928.0,0.01,0.05
2026-01-30,F7BM,commercial,risk_reducing,71485244.0,135334856.0,-63849612.0,-5596848.0,-1817969.0,-3778879.0,35.01,66.28
2026-01-30,F7BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
