report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-02-06,G8BM,commercial,total,35545594.0,47419072.0,-11873478.0,798743.0,-456147.0,1254890.0,57.16,76.25
2026-02-06,G8BM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,G8BM,investment_funds,other,17289606.0,439536.0,16850070.0,323252.0,106536.0,216716.0,27.8,0.71
2026-02-06,G8BM,investment_firms,risk_reducing,282696.0,230525.0,52171.0,0.0,0.0,0.0,0.45,0.37
2026-02-06,G8BM,investment_funds,risk_reducing,0.0,380254.0,-380254.0,0.0,29720.0,-29720.0,0.0,0.61
2026-02-06,G8BM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,G8BM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,G8BM,investment_firms,other,8874582.0,3148110.0,5726472.0,-240886.0,-34674.0,-206212.0,14.27,5.06
2026-02-06,G8BM,commercial,risk_reducing,29790782.0,28108295.0,1682487.0,518429.0,-623279.0,1141708.0,47.91,45.2
2026-02-06,G8BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,G8BM,commercial,other,5754812.0,19310777.0,-13555965.0,280314.0,167132.0,113182.0,9.25,31.05
2026-02-06,G8BM,investment_firms,total,9157278.0,3378635.0,5778643.0,-240886.0,-34674.0,-206212.0,14.73,5.43
2026-02-06,G8BM,investment_funds,total,17289606.0,819790.0,16469816.0,323252.0,136256.0,186996.0,27.8,1.32
2026-02-06,G8BM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,G8BM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,investment_firms,other,9115468.0,3182784.0,5932684.0,367327.0,202138.0,165189.0,14.87,5.19
2026-01-30,G8BM,commercial,total,34746851.0,47875219.0,-13128368.0,-3216568.0,-3632215.0,415647.0,56.68,78.09
2026-01-30,G8BM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,investment_funds,risk_reducing,0.0,350534.0,-350534.0,0.0,-32370.0,32370.0,0.0,0.57
2026-01-30,G8BM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,commercial,risk_reducing,29272353.0,28731574.0,540779.0,-1151575.0,-2421687.0,1270112.0,47.75,46.87
2026-01-30,G8BM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,investment_firms,total,9398164.0,3413309.0,5984855.0,366655.0,202138.0,164517.0,15.33,5.57
2026-01-30,G8BM,investment_firms,risk_reducing,282696.0,230525.0,52171.0,-672.0,0.0,-672.0,0.46,0.38
2026-01-30,G8BM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,commercial,other,5474498.0,19143645.0,-13669147.0,-2064993.0,-1210528.0,-854465.0,8.93,31.23
2026-01-30,G8BM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,G8BM,investment_funds,total,16966354.0,683534.0,16282820.0,-471214.0,-6066.0,-465148.0,27.68,1.11
