report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-01-23,FDBM,other_financial,risk_reducing,518639.0,169344.0,349295.0,0.0,0.0,0.0,0.87,0.28
2026-01-23,FDBM,investment_firms,risk_reducing,8712.0,2208.0,6504.0,8040.0,2208.0,5832.0,0.01,0.0
2026-01-23,FDBM,investment_funds,risk_reducing,487545.0,21384.0,466161.0,125328.0,-2400.0,127728.0,0.82,0.04
2026-01-23,FDBM,commercial,risk_reducing,24986481.0,30599280.0,-5612799.0,395307.0,1884227.0,-1488920.0,41.87,51.27
2026-01-23,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,FDBM,investment_firms,other,5524471.0,7298111.0,-1773640.0,-401197.0,172682.0,-573879.0,9.26,12.23
2026-01-23,FDBM,other_financial,other,405735.0,8064.0,397671.0,0.0,0.0,0.0,0.68,0.01
2026-01-23,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,FDBM,investment_firms,total,5533183.0,7300319.0,-1767136.0,-393157.0,174890.0,-568047.0,9.27,12.23
2026-01-23,FDBM,investment_funds,total,9768381.0,3866255.0,5902126.0,326677.0,-2086671.0,2413348.0,16.37,6.48
2026-01-23,FDBM,other_financial,total,924374.0,177408.0,746966.0,0.0,0.0,0.0,1.55,0.3
2026-01-23,FDBM,commercial,total,43453607.0,48335563.0,-4881956.0,1238445.0,3333409.0,-2094964.0,72.81,80.99
2026-01-23,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,FDBM,investment_funds,other,9280836.0,3844871.0,5435965.0,201349.0,-2084271.0,2285620.0,15.55,6.44
2026-01-23,FDBM,commercial,other,18467126.0,17736283.0,730843.0,843138.0,1449182.0,-606044.0,30.94,29.72
2026-01-16,FDBM,investment_funds,other,9079487.0,5929142.0,3150345.0,1002088.0,-2398404.0,3400492.0,15.56,10.16
2026-01-16,FDBM,commercial,total,42215162.0,45002154.0,-2786992.0,-832417.0,2621857.0,-3454274.0,72.36,77.14
2026-01-16,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FDBM,investment_firms,total,5926340.0,7125429.0,-1199089.0,385259.0,-19208.0,404467.0,10.16,12.21
2026-01-16,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FDBM,commercial,other,17623988.0,16287101.0,1336887.0,-317927.0,1772902.0,-2090829.0,30.21,27.92
2026-01-16,FDBM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FDBM,investment_funds,total,9441704.0,5952926.0,3488778.0,994648.0,-2379420.0,3374068.0,16.18,10.2
2026-01-16,FDBM,investment_firms,other,5925668.0,7125429.0,-1199761.0,385259.0,-17024.0,402283.0,10.16,12.21
2026-01-16,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FDBM,commercial,risk_reducing,24591174.0,28715053.0,-4123879.0,-514490.0,848955.0,-1363445.0,42.15,49.22
2026-01-16,FDBM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,FDBM,investment_firms,risk_reducing,672.0,0.0,672.0,0.0,-2184.0,2184.0,0.0,0.0
2026-01-16,FDBM,investment_funds,risk_reducing,362217.0,23784.0,338433.0,-7440.0,18984.0,-26424.0,0.62,0.04
2026-01-16,FDBM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,FDBM,commercial,total,43047579.0,42380297.0,667282.0,88583.0,1610738.0,-1522155.0,74.23,73.07
2026-01-09,FDBM,investment_funds,total,8447056.0,8332346.0,114710.0,4500167.0,-582520.0,5082687.0,14.56,14.37
2026-01-09,FDBM,other_financial,total,960188.0,138624.0,821564.0,100602.0,115704.0,-15102.0,1.66,0.24
2026-01-09,FDBM,investment_funds,risk_reducing,369657.0,4800.0,364857.0,9120.0,4800.0,4320.0,0.64,0.01
